# ----------------------------------------
# wiki.ubc.ca
# Math Exam Resource Wiki
# 20140901-20141231
# ----------------------------------------

Page,Pageviews,Unique Pageviews,Users,Avg. Time on Page,Pages / Session,Session Duration
/Science:Math_Exam_Resources/Courses/MATH100/December_2010/Question_02_(c),406,353,306,00:03:00,29.00,09:27:13
/Science:Math_Exam_Resources/Courses/MATH100/December_2011/Question_05_(e),404,356,303,00:04:29,19.24,07:55:33
/Science:Math_Exam_Resources/Courses/MATH102/December_2012/Question_C_05_2,403,355,273,00:08:04,8.76,08:43:34
/Science:Math_Exam_Resources/Courses/MATH100/December_2011/Question_01_(c),402,365,340,00:02:41,30.92,05:06:08
/Science:Math_Exam_Resources/Courses/MATH102/December_2012/Question_C_05_1,402,351,258,00:08:14,7.58,12:53:09
/Science:Math_Exam_Resources/Courses/MATH100/December_2010/Question_01_(f),401,368,333,00:02:28,30.85,08:33:52
/Science:Math_Exam_Resources/Courses/MATH100/December_2011/Question_01_(h),401,371,335,00:02:34,50.12,09:59:35
/Science:Math_Exam_Resources/Courses/MATH221/April_2013/Question_02_(b),401,306,210,00:03:30,20.05,08:14:19
/Science:Math_Exam_Resources/Courses/MATH221/April_2013/Question_10,401,329,210,00:05:28,10.02,22:12:19
/Science:Math_Exam_Resources/Courses/MATH102/December_2011/Question_01_(a)_i,397,341,264,00:03:12,17.26,22:40:52
/Science:Math_Exam_Resources/Courses/MATH200/December_2011/Question_05_(b),396,354,299,00:06:10,23.29,09:37:04
/Science:Math_Exam_Resources/Courses/MATH100/December_2011/Question_05_(b),395,343,299,00:03:13,20.79,07:55:27
/Science:Math_Exam_Resources/Courses/MATH200/December_2011/Question_05_(a),394,349,302,00:04:34,9.85,26:42:43
/Science:Math_Exam_Resources/Courses/MATH100/December_2011/Question_05_(c),392,334,300,00:03:04,39.20,03:15:59
/Science:Math_Exam_Resources/Courses/MATH200/December_2011/Question_06,392,352,301,00:07:41,8.52,18:04:31
/Science:Math_Exam_Resources/Courses/MATH100/December_2011/Question_05_(d),391,334,295,00:02:42,97.75,02:24:59
